cell,composition,contention,seed,policy,utility_family,workload_hash,scenario_hash,agent,archetype,priority,completion,mandatory_failures,optional_refinement_rate,quality,backend_calls,blocked_calls,allocated,charged,unused,exhausted
mixed_bundle__high,mixed_bundle,high,3266737300,equal,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 82, ""MEMORY"": 69, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 74, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 8, ""MEMORY"": 5, ""DATASET"": 2, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4, ""API_CREDITS"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.375,5,0.0,0.26249999999999996,8,2,"{""COMPUTE"": 71, ""MEMORY"": 61, ""DATASET"": 20, ""API_CREDITS"": 31}","{""COMPUTE"": 64, ""MEMORY"": 54, ""DATASET"": 16, ""API_CREDITS"": 28}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 4, ""API_CREDITS"": 3}","{""COMPUTE"": 5, ""MEMORY"": 1, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.14285714285714285,0.534375,11,6,"{""COMPUTE"": 83, ""MEMORY"": 71, ""DATASET"": 20, ""API_CREDITS"": 39}","{""COMPUTE"": 80, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 4, ""API_CREDITS"": 1}","{""MEMORY"": 6, ""DATASET"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 78, ""MEMORY"": 67, ""DATASET"": 19, ""API_CREDITS"": 37}","{""COMPUTE"": 72, ""MEMORY"": 62, ""DATASET"": 16, ""API_CREDITS"": 35}","{""COMPUTE"": 6, ""MEMORY"": 5, ""DATASET"": 3, ""API_CREDITS"": 2}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 1, ""API_CREDITS"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.44999999999999996,10,6,"{""COMPUTE"": 89, ""MEMORY"": 74, ""DATASET"": 19, ""API_CREDITS"": 41}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 40}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 3, ""MEMORY"": 6}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 87, ""MEMORY"": 71, ""DATASET"": 13, ""API_CREDITS"": 41}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 3, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 5, ""DATASET"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,drf,none,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.45,10,6,"{""COMPUTE"": 85, ""MEMORY"": 71, ""DATASET"": 18, ""API_CREDITS"": 41}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 40}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 3, ""MEMORY"": 6}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.35624999999999996,9,4,"{""COMPUTE"": 81, ""MEMORY"": 70, ""DATASET"": 22, ""API_CREDITS"": 35}","{""COMPUTE"": 74, ""MEMORY"": 62, ""DATASET"": 16, ""API_CREDITS"": 34}","{""COMPUTE"": 7, ""MEMORY"": 8, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""MEMORY"": 1, ""DATASET"": 3}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.14285714285714285,0.534375,11,6,"{""COMPUTE"": 81, ""MEMORY"": 70, ""DATASET"": 19, ""API_CREDITS"": 39}","{""COMPUTE"": 80, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 6, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 81, ""MEMORY"": 69, ""DATASET"": 20, ""API_CREDITS"": 38}","{""COMPUTE"": 74, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 7, ""MEMORY"": 5, ""DATASET"": 4, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.25,0.38125,10,3,"{""COMPUTE"": 83, ""MEMORY"": 69, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 86, ""MEMORY"": 69, ""DATASET"": 13, ""API_CREDITS"": 41}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 7}"
mixed_bundle__high,mixed_bundle,high,3266737300,decomposed_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 82, ""MEMORY"": 69, ""DATASET"": 17, ""API_CREDITS"": 40}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 6, ""MEMORY"": 8, ""DATASET"": 9, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.0,8,0.0,0.0,0,0,"{""COMPUTE"": 7, ""MEMORY"": 171, ""DATASET"": 40, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 7, ""MEMORY"": 171, ""DATASET"": 40, ""API_CREDITS"": 1}","{""COMPUTE"": 8}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.125,7,0.0,0.075,2,0,"{""COMPUTE"": 105, ""MEMORY"": 62, ""DATASET"": 26, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 97, ""MEMORY"": 53, ""DATASET"": 18, ""API_CREDITS"": 0}","{""API_CREDITS"": 7}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.0,8,0.0,0.0,0,0,"{""COMPUTE"": 1, ""MEMORY"": 180, ""DATASET"": 40, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 180, ""DATASET"": 40, ""API_CREDITS"": 1}","{""COMPUTE"": 8}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.0,8,0.0,0.0,0,0,"{""COMPUTE"": 163, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 163, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""MEMORY"": 8}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.0,8,0.0,0.0,0,0,"{""COMPUTE"": 122, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 89}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 122, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 89}","{""MEMORY"": 8}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_linear,LINEAR,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.0,8,0.0,0.0,0,0,"{""COMPUTE"": 96, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 138}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 96, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 138}","{""MEMORY"": 8}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.35624999999999996,9,4,"{""COMPUTE"": 81, ""MEMORY"": 70, ""DATASET"": 22, ""API_CREDITS"": 35}","{""COMPUTE"": 74, ""MEMORY"": 62, ""DATASET"": 16, ""API_CREDITS"": 34}","{""COMPUTE"": 7, ""MEMORY"": 8, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""MEMORY"": 1, ""DATASET"": 3}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.14285714285714285,0.534375,11,6,"{""COMPUTE"": 81, ""MEMORY"": 69, ""DATASET"": 19, ""API_CREDITS"": 39}","{""COMPUTE"": 80, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 6, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 81, ""MEMORY"": 69, ""DATASET"": 20, ""API_CREDITS"": 38}","{""COMPUTE"": 74, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 7, ""MEMORY"": 5, ""DATASET"": 4, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.25,0.38125,10,3,"{""COMPUTE"": 83, ""MEMORY"": 70, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 2, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 86, ""MEMORY"": 69, ""DATASET"": 13, ""API_CREDITS"": 41}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 7}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_cobb_douglas,COBB_DOUGLAS,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 82, ""MEMORY"": 69, ""DATASET"": 17, ""API_CREDITS"": 40}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 6, ""MEMORY"": 8, ""DATASET"": 9, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.3375,10,2,"{""COMPUTE"": 81, ""MEMORY"": 71, ""DATASET"": 26, ""API_CREDITS"": 32}","{""COMPUTE"": 72, ""MEMORY"": 63, ""DATASET"": 24, ""API_CREDITS"": 29}","{""COMPUTE"": 9, ""MEMORY"": 8, ""DATASET"": 2, ""API_CREDITS"": 3}","{""COMPUTE"": 3, ""MEMORY"": 1, ""API_CREDITS"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.14285714285714285,0.534375,11,6,"{""COMPUTE"": 81, ""MEMORY"": 70, ""DATASET"": 20, ""API_CREDITS"": 39}","{""COMPUTE"": 80, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 4, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 6, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 80, ""MEMORY"": 70, ""DATASET"": 22, ""API_CREDITS"": 38}","{""COMPUTE"": 74, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 6, ""MEMORY"": 6, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.25,0.38125,10,3,"{""COMPUTE"": 83, ""MEMORY"": 69, ""DATASET"": 17, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 87, ""MEMORY"": 67, ""DATASET"": 8, ""API_CREDITS"": 42}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 7}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_ces,CES,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 82, ""MEMORY"": 69, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 6, ""MEMORY"": 8, ""DATASET"": 8, ""API_CREDITS"": 3}","{""COMPUTE"": 8, ""MEMORY"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a0,code_review+doc_processing+monitoring+research,1.0,0.375,5,0.5,0.2875,9,1,"{""COMPUTE"": 76, ""MEMORY"": 65, ""DATASET"": 21, ""API_CREDITS"": 33}","{""COMPUTE"": 72, ""MEMORY"": 60, ""DATASET"": 16, ""API_CREDITS"": 32}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.14285714285714285,0.534375,11,6,"{""COMPUTE"": 80, ""MEMORY"": 69, ""DATASET"": 19, ""API_CREDITS"": 38}","{""COMPUTE"": 80, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 3, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 6, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a2,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.2,0.378125,8,4,"{""COMPUTE"": 79, ""MEMORY"": 68, ""DATASET"": 19, ""API_CREDITS"": 37}","{""COMPUTE"": 72, ""MEMORY"": 62, ""DATASET"": 16, ""API_CREDITS"": 35}","{""COMPUTE"": 7, ""MEMORY"": 6, ""DATASET"": 3, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""MEMORY"": 2, ""DATASET"": 1, ""API_CREDITS"": 1}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.25,0.38125,10,3,"{""COMPUTE"": 83, ""MEMORY"": 69, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 4}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 93, ""MEMORY"": 75, ""DATASET"": 14, ""API_CREDITS"": 44}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 9, ""MEMORY"": 10, ""DATASET"": 6, ""API_CREDITS"": 7}","{""COMPUTE"": 6, ""DATASET"": 2}"
mixed_bundle__high,mixed_bundle,high,3266737300,joint_leontief,LEONTIEF,fb7c1e7dc38f8981,c40dd050643c6c2f,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 83, ""MEMORY"": 70, ""DATASET"": 18, ""API_CREDITS"": 41}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 7, ""MEMORY"": 9, ""DATASET"": 10, ""API_CREDITS"": 2}","{""COMPUTE"": 8, ""MEMORY"": 2}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a0,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.25,0.38125,10,3,"{""COMPUTE"": 83, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a1,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.16666666666666666,0.475,11,5,"{""COMPUTE"": 83, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 3, ""DATASET"": 8, ""API_CREDITS"": 0}","{""COMPUTE"": 2, ""MEMORY"": 5, ""API_CREDITS"": 1}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a2,doc_processing+monitoring+research,1.0,0.5,4,0.0,0.33749999999999997,11,3,"{""COMPUTE"": 83, ""MEMORY"": 68, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 74, ""MEMORY"": 57, ""DATASET"": 8, ""API_CREDITS"": 31}","{""COMPUTE"": 9, ""MEMORY"": 11, ""DATASET"": 8, ""API_CREDITS"": 7}","{""COMPUTE"": 7}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.5,0.41875,11,2,"{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 15, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 0, ""MEMORY"": 3, ""DATASET"": 7, ""API_CREDITS"": 1}","{""MEMORY"": 2, ""DATASET"": 4}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a4,code_review+doc_processing+monitoring,1.0,0.625,3,0.16666666666666666,0.475,11,5,"{""COMPUTE"": 82, ""MEMORY"": 68, ""DATASET"": 15, ""API_CREDITS"": 38}","{""COMPUTE"": 82, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 38}","{""COMPUTE"": 0, ""MEMORY"": 3, ""DATASET"": 7, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 5, ""DATASET"": 2}"
mixed_bundle__high,mixed_bundle,high,3112584111,equal,none,98f72da6025e6ddb,9ce85b5271f12c49,a5,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.14285714285714285,0.459375,9,6,"{""COMPUTE"": 82, ""MEMORY"": 67, ""DATASET"": 15, ""API_CREDITS"": 38}","{""COMPUTE"": 72, ""MEMORY"": 59, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 7, ""API_CREDITS"": 1}","{""COMPUTE"": 2, ""MEMORY"": 2, ""DATASET"": 1, ""API_CREDITS"": 4}"
mixed_bundle__high,mixed_bundle,high,3112584111,drf,none,98f72da6025e6ddb,9ce85b5271f12c49,a0,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.35,11,3,"{""COMPUTE"": 86, ""MEMORY"": 71, ""DATASET"": 18, ""API_CREDITS"": 41}","{""COMPUTE"": 86, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 3}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 1}"
mixed_bundle__high,mixed_bundle,high,3112584111,drf,none,98f72da6025e6ddb,9ce85b5271f12c49,a1,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.43125,12,5,"{""COMPUTE"": 89, ""MEMORY"": 71, ""DATASET"": 10, ""API_CREDITS"": 42}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 5}","{""COMPUTE"": 3, ""MEMORY"": 5}"
mixed_bundle__high,mixed_bundle,high,3112584111,drf,none,98f72da6025e6ddb,9ce85b5271f12c49,a2,doc_processing+monitoring+research,1.0,0.5,4,0.3333333333333333,0.375,12,2,"{""COMPUTE"": 92, ""MEMORY"": 73, ""DATASET"": 12, ""API_CREDITS"": 42}","{""COMPUTE"": 84, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 36}","{""COMPUTE"": 8, ""MEMORY"": 8, ""DATASET"": 4, ""API_CREDITS"": 6}","{""COMPUTE"": 6}"
mixed_bundle__high,mixed_bundle,high,3112584111,drf,none,98f72da6025e6ddb,9ce85b5271f12c49,a3,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.32499999999999996,10,2,"{""COMPUTE"": 63, ""MEMORY"": 54, ""DATASET"": 17, ""API_CREDITS"": 27}","{""COMPUTE"": 60, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 1, ""API_CREDITS"": 5}","{""COMPUTE"": 4, ""MEMORY"": 2}"
