cell,delta,contention,contention_ratio,seed,task_workload_hash,capacity_by_resource,realized_contention_by_resource,active_resource_count,drift_source_total,changed_identities_total,task_mixture_tv_from_baseline_mean,mand_demand_tv_mean_pairwise,task_entropy_mean,cross_agent_dissimilarity,staleness_error_mean,calibration_error_mean,latent_oracle_error_mean
delta0.75__moderate,0.75,moderate,1.3,2803227013,fd6cf2620b8c1343,"{""COMPUTE"": 682, ""MEMORY"": 530, ""API_CREDITS"": 320, ""DATASET"": 58}","{""COMPUTE"": 1.064516129032258, ""MEMORY"": 1.1566037735849057, ""API_CREDITS"": 1.009375, ""DATASET"": 2.896551724137931}",4,33,33,0.6733754516136955,0.1249829364562579,0.6138915681736594,0.07951928407582722,180.57730099204377,22.615328299094283,34.90573778200608
delta0.75__moderate,0.75,moderate,1.3,2834917450,9b20b63ceb7ccb40,"{""COMPUTE"": 654, ""MEMORY"": 542, ""API_CREDITS"": 283, ""DATASET"": 140}","{""COMPUTE"": 1.110091743119266, ""MEMORY"": 1.0682656826568266, ""API_CREDITS"": 1.1908127208480566, ""DATASET"": 0.6285714285714286}",4,39,21,0.4527493301372582,0.11333813137323423,0.4453500787827147,0.07450328871624855,142.60906827572774,16.14022803544815,35.34750371284341
delta0.75__moderate,0.75,moderate,1.3,2884304410,0348cf56a0d85d62,"{""COMPUTE"": 938, ""MEMORY"": 800, ""API_CREDITS"": 458, ""DATASET"": 221}","{""COMPUTE"": 1.159914712153518, ""MEMORY"": 1.12375, ""API_CREDITS"": 1.1899563318777293, ""DATASET"": 0.832579185520362}",4,37,27,0.5736042130557326,0.042145080594358876,0.5036798879992558,0.027965983940322358,234.19873556328375,31.534139030309337,18.69251923926431
delta0.75__moderate,0.75,moderate,1.3,2899573342,cf44095b54d87e7d,"{""COMPUTE"": 598, ""MEMORY"": 526, ""API_CREDITS"": 239, ""DATASET"": 204}","{""COMPUTE"": 1.2976588628762542, ""MEMORY"": 1.1958174904942966, ""API_CREDITS"": 1.401673640167364, ""DATASET"": 0.6666666666666666}",4,36,29,0.5142330888528203,0.06860917225484692,0.608901765909207,0.044341941511529565,110.28398256780444,17.189240009001356,19.39099220441086
delta0.75__moderate,0.75,moderate,1.3,2933419437,1d2104a7e41be107,"{""COMPUTE"": 635, ""MEMORY"": 529, ""API_CREDITS"": 305, ""DATASET"": 119}","{""COMPUTE"": 1.3669291338582676, ""MEMORY"": 1.4007561436672968, ""API_CREDITS"": 1.3737704918032787, ""DATASET"": 1.680672268907563}",4,31,18,0.41050404355872744,0.07934482671324776,0.43795666074050654,0.051347479448983206,107.65299246453458,9.678973852468705,48.690508623986375
delta0.75__moderate,0.75,moderate,1.3,2952553515,be190f35d2b23862,"{""COMPUTE"": 724, ""MEMORY"": 579, ""API_CREDITS"": 312, ""DATASET"": 116}","{""COMPUTE"": 1.3093922651933703, ""MEMORY"": 1.3454231433506045, ""API_CREDITS"": 1.3621794871794872, ""DATASET"": 1.5862068965517242}",4,34,21,0.5548751333047461,0.09636697809919172,0.4742160101915409,0.06761508713566364,184.6926887503523,18.602095296156268,43.94606439201977
delta0.75__moderate,0.75,moderate,1.3,2955940172,99757fdd42a10ac3,"{""COMPUTE"": 697, ""MEMORY"": 589, ""API_CREDITS"": 314, ""DATASET"": 167}","{""COMPUTE"": 1.1018651362984218, ""MEMORY"": 1.1256366723259763, ""API_CREDITS"": 1.0605095541401275, ""DATASET"": 1.2934131736526946}",4,34,26,0.5896237693395797,0.14781115315789972,0.45607136971455864,0.09930055301357148,177.32077408084896,17.400993213660065,30.86080660132905
delta0.75__moderate,0.75,moderate,1.3,2981583208,1ee0e397e61ca226,"{""COMPUTE"": 866, ""MEMORY"": 717, ""API_CREDITS"": 439, ""DATASET"": 148}","{""COMPUTE"": 1.1270207852193996, ""MEMORY"": 1.1617852161785216, ""API_CREDITS"": 1.0637813211845102, ""DATASET"": 1.5675675675675675}",4,30,16,0.4480855289522159,0.06201159145171782,0.48299997089034785,0.03744663233452004,107.74787713121601,19.60018778986461,56.74886201714676
delta0.75__moderate,0.75,moderate,1.3,2985129291,d535fa2f7d198262,"{""COMPUTE"": 618, ""MEMORY"": 501, ""API_CREDITS"": 272, ""DATASET"": 106}","{""COMPUTE"": 1.5113268608414239, ""MEMORY"": 1.532934131736527, ""API_CREDITS"": 1.6470588235294117, ""DATASET"": 1.509433962264151}",4,36,33,0.6644672055685589,0.06185668470286664,0.6452893580393244,0.03879205327278035,165.08825207964728,24.439507866858904,37.15037989325291
delta0.75__moderate,0.75,moderate,1.3,2999756299,c6b83f6789e1bc8e,"{""COMPUTE"": 668, ""MEMORY"": 534, ""API_CREDITS"": 320, ""DATASET"": 83}","{""COMPUTE"": 1.0688622754491017, ""MEMORY"": 1.1853932584269662, ""API_CREDITS"": 0.834375, ""DATASET"": 3.180722891566265}",4,39,37,0.6506492082070151,0.14663692929892194,0.5702435711394392,0.09105720099984162,159.7170326816339,21.361277534962444,49.07472545519494
delta0.75__moderate,0.75,moderate,1.3,3033509426,2b3aa626642e6a70,"{""COMPUTE"": 652, ""MEMORY"": 522, ""API_CREDITS"": 331, ""DATASET"": 67}","{""COMPUTE"": 1.4233128834355828, ""MEMORY"": 1.4118773946360152, ""API_CREDITS"": 1.350453172205438, ""DATASET"": 1.5522388059701493}",4,38,18,0.2685539387995267,0.06026389188153893,0.42161854940525156,0.03518059645510626,40.41549833246231,7.749026989502608,29.090472244314963
delta0.75__moderate,0.75,moderate,1.3,3038190311,d144617f67521a94,"{""COMPUTE"": 786, ""MEMORY"": 697, ""API_CREDITS"": 356, ""DATASET"": 257}","{""COMPUTE"": 1.3918575063613232, ""MEMORY"": 1.296987087517934, ""API_CREDITS"": 1.3932584269662922, ""DATASET"": 0.8715953307392996}",4,35,24,0.47784359968978857,0.1115431951118353,0.4350572615888207,0.0743924516289513,151.63969672285955,6.15049848073333,35.82018123261265
delta0.75__moderate,0.75,moderate,1.3,3054276103,1167232c865341cf,"{""COMPUTE"": 814, ""MEMORY"": 701, ""API_CREDITS"": 369, ""DATASET"": 225}","{""COMPUTE"": 1.3218673218673218, ""MEMORY"": 1.2211126961483594, ""API_CREDITS"": 1.4092140921409213, ""DATASET"": 0.5688888888888889}",4,33,32,0.7158742479292814,0.04219477731006766,0.5071486556078161,0.02573424520600497,251.61809649281318,22.614822841715,39.208103312326166
delta0.75__moderate,0.75,moderate,1.3,3070189897,77128a7146a0ffc5,"{""COMPUTE"": 714, ""MEMORY"": 585, ""API_CREDITS"": 342, ""DATASET"": 118}","{""COMPUTE"": 1.1932773109243697, ""MEMORY"": 1.2376068376068377, ""API_CREDITS"": 1.064327485380117, ""DATASET"": 1.8983050847457628}",4,38,37,0.691689109803803,0.12499912089497131,0.5548292923928327,0.07704762647165071,225.09114355031625,13.025018574867483,43.51435405418047
delta0.75__moderate,0.75,moderate,1.3,3099722351,403d3fa435170d88,"{""COMPUTE"": 749, ""MEMORY"": 665, ""API_CREDITS"": 340, ""DATASET"": 244}","{""COMPUTE"": 1.3030707610146863, ""MEMORY"": 1.2586466165413535, ""API_CREDITS"": 1.2794117647058822, ""DATASET"": 1.0819672131147542}",4,34,25,0.6274171635560623,0.10268452634615564,0.6097494145661155,0.06626911428449711,189.38738870676534,22.90798708067579,83.85086378164586
delta0.75__moderate,0.75,moderate,1.3,3116983969,971fbe636606a13f,"{""COMPUTE"": 703, ""MEMORY"": 554, ""API_CREDITS"": 353, ""DATASET"": 59}","{""COMPUTE"": 1.1522048364153628, ""MEMORY"": 1.1552346570397112, ""API_CREDITS"": 1.0424929178470255, ""DATASET"": 1.6271186440677967}",4,31,22,0.48323616709768163,0.07916968401522541,0.48733780646296393,0.05452702702702703,138.63013194203222,14.00145799946605,31.05098319512052
delta0.75__moderate,0.75,moderate,1.3,3153527322,32a3ff5712ed405b,"{""COMPUTE"": 988, ""MEMORY"": 810, ""API_CREDITS"": 474, ""DATASET"": 176}","{""COMPUTE"": 0.902834008097166, ""MEMORY"": 0.9160493827160494, ""API_CREDITS"": 0.8818565400843882, ""DATASET"": 1.0}",4,36,26,0.5586623974611499,0.08449104163954314,0.5237725686865234,0.0518761078617854,201.76637385014465,21.069014970259946,67.65133502991249
delta0.75__moderate,0.75,moderate,1.3,3164050495,d5909608bca0fbc3,"{""COMPUTE"": 792, ""MEMORY"": 664, ""API_CREDITS"": 373, ""DATASET"": 171}","{""COMPUTE"": 1.2424242424242424, ""MEMORY"": 1.2033132530120483, ""API_CREDITS"": 1.257372654155496, ""DATASET"": 0.8888888888888888}",4,32,22,0.5571236496165333,0.06844989908963421,0.457818191227068,0.04139836326393765,144.06574257906468,13.38804736007197,47.5663989430711
delta0.75__moderate,0.75,moderate,1.3,3166920227,f199e4f58340ccee,"{""COMPUTE"": 758, ""MEMORY"": 649, ""API_CREDITS"": 327, ""DATASET"": 212}","{""COMPUTE"": 1.3007915567282322, ""MEMORY"": 1.2064714946070878, ""API_CREDITS"": 1.4220183486238531, ""DATASET"": 0.5660377358490566}",4,38,23,0.45119058708111637,0.050581812321384284,0.49347864235662325,0.031614386796971455,102.41072420962585,13.87514233354988,31.867761095684134
delta0.75__moderate,0.75,moderate,1.3,3175937812,37398a608db71730,"{""COMPUTE"": 779, ""MEMORY"": 658, ""API_CREDITS"": 372, ""DATASET"": 173}","{""COMPUTE"": 0.9833119383825417, ""MEMORY"": 1.0167173252279635, ""API_CREDITS"": 0.8897849462365591, ""DATASET"": 1.3410404624277457}",4,36,36,0.7189676582344475,0.11216600065825394,0.5526777632122278,0.07624264584182307,268.4171868973231,28.71196175376439,45.46477771587334
delta0.75__moderate,0.75,moderate,1.3,3192653688,c4c0e6035eb5ea30,"{""COMPUTE"": 967, ""MEMORY"": 799, ""API_CREDITS"": 467, ""DATASET"": 181}","{""COMPUTE"": 1.236814891416753, ""MEMORY"": 1.227784730913642, ""API_CREDITS"": 1.2569593147751605, ""DATASET"": 1.1049723756906078}",4,32,25,0.5644660141633101,0.035405597798808836,0.43042040984538166,0.023379367487484343,204.6788307006709,13.431433816773007,39.575740864372634
delta0.75__moderate,0.75,moderate,1.3,3200726976,c8956ea80170793c,"{""COMPUTE"": 659, ""MEMORY"": 521, ""API_CREDITS"": 303, ""DATASET"": 78}","{""COMPUTE"": 1.062215477996965, ""MEMORY"": 1.1573896353166986, ""API_CREDITS"": 1.033003300330033, ""DATASET"": 2.358974358974359}",4,38,35,0.6765326892426943,0.12882110228761007,0.491374720603037,0.09053683728639318,131.40933480414492,16.573467854933934,28.761773151481787
delta0.75__moderate,0.75,moderate,1.3,3225980398,85b73414c8cfe85e,"{""COMPUTE"": 771, ""MEMORY"": 632, ""API_CREDITS"": 357, ""DATASET"": 138}","{""COMPUTE"": 1.1932555123216602, ""MEMORY"": 1.25, ""API_CREDITS"": 1.1820728291316527, ""DATASET"": 1.7391304347826086}",4,36,21,0.40254980458079886,0.13832440707440707,0.3578576442460864,0.09143911643911644,150.9030851199001,13.3432465308638,16.913134206353806
delta0.75__moderate,0.75,moderate,1.3,3247708285,a3eef606f6a30799,"{""COMPUTE"": 669, ""MEMORY"": 561, ""API_CREDITS"": 278, ""DATASET"": 166}","{""COMPUTE"": 1.390134529147982, ""MEMORY"": 1.3440285204991087, ""API_CREDITS"": 1.4172661870503598, ""DATASET"": 1.0602409638554218}",4,38,22,0.4504572952048085,0.07981466894238025,0.4208900704082474,0.057120019063083026,161.2617464732662,13.203970795479393,31.070973259830136
delta0.75__moderate,0.75,moderate,1.3,3275511066,c54a75064c3b79a6,"{""COMPUTE"": 699, ""MEMORY"": 572, ""API_CREDITS"": 345, ""DATASET"": 106}","{""COMPUTE"": 1.502145922746781, ""MEMORY"": 1.5122377622377623, ""API_CREDITS"": 1.4115942028985506, ""DATASET"": 1.8867924528301887}",4,37,35,0.6703905165977208,0.10054741831933842,0.5158018884834734,0.06071584578311792,221.36686805247186,32.728828722357655,61.61837629285511
delta0.75__moderate,0.75,moderate,1.3,3282615687,df6842b3fecce26e,"{""COMPUTE"": 974, ""MEMORY"": 822, ""API_CREDITS"": 462, ""DATASET"": 224}","{""COMPUTE"": 0.8583162217659137, ""MEMORY"": 0.8503649635036497, ""API_CREDITS"": 0.8073593073593074, ""DATASET"": 0.8214285714285714}",4,38,33,0.6098480429519949,0.10167498416991319,0.524814147302533,0.06968757587113177,245.87527871485523,22.11335748340387,34.29296693600241
delta0.75__moderate,0.75,moderate,1.3,3309075039,a51739a8c3127634,"{""COMPUTE"": 627, ""MEMORY"": 492, ""API_CREDITS"": 287, ""DATASET"": 67}","{""COMPUTE"": 1.3301435406698565, ""MEMORY"": 1.4532520325203253, ""API_CREDITS"": 1.3135888501742161, ""DATASET"": 3.2238805970149254}",4,35,30,0.689812713706483,0.13162965205583055,0.49431012364760524,0.08266737396530355,188.53111069933507,10.036488532793143,34.66966418879687
delta0.75__moderate,0.75,moderate,1.3,3334186716,0e5a2a5c6e0447fd,"{""COMPUTE"": 621, ""MEMORY"": 523, ""API_CREDITS"": 294, ""DATASET"": 131}","{""COMPUTE"": 1.6650563607085347, ""MEMORY"": 1.6424474187380498, ""API_CREDITS"": 1.6088435374149659, ""DATASET"": 1.6488549618320612}",4,39,28,0.44751090086893747,0.10712092006904353,0.4443611585301319,0.06566902903954167,123.26567814062359,30.23195012962341,62.841301717217135
delta0.75__moderate,0.75,moderate,1.3,3439138492,e9fd28c3ed7aebcf,"{""COMPUTE"": 751, ""MEMORY"": 625, ""API_CREDITS"": 362, ""DATASET"": 143}","{""COMPUTE"": 1.2276964047936085, ""MEMORY"": 1.2, ""API_CREDITS"": 1.2099447513812154, ""DATASET"": 1.006993006993007}",4,36,30,0.5634017773257826,0.04901904862420351,0.5838441121944363,0.03198059979113056,180.20158257235957,32.96194626404487,58.469793398900414
delta0.75__moderate,0.75,moderate,1.3,3447205743,76a9e43100282981,"{""COMPUTE"": 820, ""MEMORY"": 690, ""API_CREDITS"": 366, ""DATASET"": 196}","{""COMPUTE"": 1.326829268292683, ""MEMORY"": 1.3579710144927537, ""API_CREDITS"": 1.3633879781420766, ""DATASET"": 1.510204081632653}",4,32,21,0.4692117453240747,0.03454871321827288,0.4839929280378563,0.022268750798042358,156.1717960294934,18.12153814707736,30.837428975301478
delta0.75__moderate,0.75,moderate,1.3,3460158696,0e78ff50819f7553,"{""COMPUTE"": 871, ""MEMORY"": 708, ""API_CREDITS"": 434, ""DATASET"": 127}","{""COMPUTE"": 1.0700344431687716, ""MEMORY"": 1.1412429378531073, ""API_CREDITS"": 0.9953917050691244, ""DATASET"": 2.015748031496063}",4,30,22,0.45979715725499276,0.0999344341513554,0.5120850849367596,0.062474864300770816,151.15695937813146,17.41249869076358,52.69506133646271
delta0.75__moderate,0.75,moderate,1.3,3460268087,e4f579bc40f09cf5,"{""COMPUTE"": 610, ""MEMORY"": 500, ""API_CREDITS"": 288, ""DATASET"": 99}","{""COMPUTE"": 2.042622950819672, ""MEMORY"": 1.994, ""API_CREDITS"": 2.079861111111111, ""DATASET"": 1.696969696969697}",4,35,32,0.637990681201035,0.04967696923498029,0.47989316016265376,0.03791322457298516,162.93242463314758,24.20771288671976,33.593655863791064
delta0.75__moderate,0.75,moderate,1.3,3463781334,cc7ed9b86fba7640,"{""COMPUTE"": 616, ""MEMORY"": 532, ""API_CREDITS"": 242, ""DATASET"": 194}","{""COMPUTE"": 1.4642857142857142, ""MEMORY"": 1.4116541353383458, ""API_CREDITS"": 1.7231404958677685, ""DATASET"": 0.9484536082474226}",4,31,28,0.6690460531714569,0.055722277427316266,0.7482333677881158,0.03552654394355908,191.2506589886949,19.587861035440977,47.875540672457625
delta0.75__moderate,0.75,moderate,1.3,3467569127,a6591d0e3eb1a88f,"{""COMPUTE"": 771, ""MEMORY"": 622, ""API_CREDITS"": 367, ""DATASET"": 113}","{""COMPUTE"": 1.1024643320363166, ""MEMORY"": 1.1366559485530547, ""API_CREDITS"": 1.1362397820163488, ""DATASET"": 1.345132743362832}",4,33,25,0.5354618972233002,0.04367977435079,0.5484764823416303,0.027028228993213495,163.02198152538924,34.3034804403434,39.303276361375524
delta0.75__moderate,0.75,moderate,1.3,3518403916,b7dcab305978a22d,"{""COMPUTE"": 811, ""MEMORY"": 706, ""API_CREDITS"": 375, ""DATASET"": 232}","{""COMPUTE"": 1.156596794081381, ""MEMORY"": 1.1529745042492918, ""API_CREDITS"": 1.1146666666666667, ""DATASET"": 1.1724137931034482}",4,43,26,0.354438809309718,0.13391164670299902,0.5358875791041132,0.08705563332951388,148.61785170975028,18.770982620751788,58.52861165009667
delta0.75__moderate,0.75,moderate,1.3,3547154528,31c2fe03363420dd,"{""COMPUTE"": 780, ""MEMORY"": 670, ""API_CREDITS"": 361, ""DATASET"": 205}","{""COMPUTE"": 0.7025641025641025, ""MEMORY"": 0.7611940298507462, ""API_CREDITS"": 0.5817174515235457, ""DATASET"": 1.170731707317073}",4,38,32,0.5641508058335748,0.17406160710753024,0.556503430753171,0.12480019113102525,201.40910924049868,13.485564709172968,60.9722549276752
delta0.75__moderate,0.75,moderate,1.3,3556888763,f64bbfecd933885d,"{""COMPUTE"": 887, ""MEMORY"": 746, ""API_CREDITS"": 422, ""DATASET"": 195}","{""COMPUTE"": 1.1003382187147688, ""MEMORY"": 1.1032171581769437, ""API_CREDITS"": 1.0924170616113744, ""DATASET"": 1.1076923076923078}",4,39,22,0.3690822867910107,0.12175652620000399,0.39803407018735504,0.07405886024093167,82.99171547024923,5.8547920636122335,16.73002085641562
delta0.75__moderate,0.75,moderate,1.3,3585070197,b332517c372e2d1b,"{""COMPUTE"": 654, ""MEMORY"": 518, ""API_CREDITS"": 301, ""DATASET"": 78}","{""COMPUTE"": 1.2660550458715596, ""MEMORY"": 1.4324324324324325, ""API_CREDITS"": 1.1362126245847175, ""DATASET"": 3.8974358974358974}",4,40,32,0.5409641671515953,0.13490349002364074,0.5299277461685159,0.10295116079146872,123.71294292896717,23.432019908655317,45.79801382952122
delta0.75__moderate,0.75,moderate,1.3,3597312856,c19fdd3861e1afef,"{""COMPUTE"": 655, ""MEMORY"": 528, ""API_CREDITS"": 311, ""DATASET"": 92}","{""COMPUTE"": 1.7068702290076336, ""MEMORY"": 1.7159090909090908, ""API_CREDITS"": 1.7041800643086817, ""DATASET"": 1.9130434782608696}",4,36,31,0.6349016803512723,0.054393573874993904,0.5385589160036577,0.03734025308320332,204.11046326397175,18.046006163579637,80.77850542806956
delta0.75__moderate,0.75,moderate,1.3,3646743967,db260ad754372aba,"{""COMPUTE"": 918, ""MEMORY"": 760, ""API_CREDITS"": 460, ""DATASET"": 162}","{""COMPUTE"": 1.0, ""MEMORY"": 1.0407894736842105, ""API_CREDITS"": 0.9065217391304348, ""DATASET"": 1.5308641975308641}",4,37,32,0.6314862160741795,0.11656643779183924,0.6294916933687424,0.07847822888564886,210.0356944807883,21.721351316240685,67.88766906607576
delta0.75__moderate,0.75,moderate,1.3,3702281959,f910b957c6353e11,"{""COMPUTE"": 515, ""MEMORY"": 407, ""API_CREDITS"": 279, ""DATASET"": 24}","{""COMPUTE"": 1.5650485436893204, ""MEMORY"": 1.5798525798525798, ""API_CREDITS"": 1.4086021505376345, ""DATASET"": 3.6666666666666665}",4,33,23,0.4591555232450025,0.060696615613824334,0.48798483565395484,0.03951422837881239,123.07986037371673,14.065661686639992,65.4087460214447
delta0.75__moderate,0.75,moderate,1.3,3703198363,3cb20f6468568aff,"{""COMPUTE"": 464, ""MEMORY"": 410, ""API_CREDITS"": 170, ""DATASET"": 167}","{""COMPUTE"": 1.4525862068965518, ""MEMORY"": 1.326829268292683, ""API_CREDITS"": 1.811764705882353, ""DATASET"": 0.5748502994011976}",4,37,31,0.572980215669366,0.06957075250660777,0.6555562167024598,0.0489848503486113,128.5276706659242,9.730589234689619,38.99199351616256
delta0.75__moderate,0.75,moderate,1.3,3722197476,b46ff99b590e2a23,"{""COMPUTE"": 829, ""MEMORY"": 677, ""API_CREDITS"": 405, ""DATASET"": 132}","{""COMPUTE"": 1.158021712907117, ""MEMORY"": 1.171344165435746, ""API_CREDITS"": 1.1530864197530863, ""DATASET"": 1.2727272727272727}",4,32,31,0.6307963940370289,0.07155587829728001,0.5733035042632929,0.046196852959303765,172.54200433362408,15.852356785624812,24.94693300905114
delta0.75__moderate,0.75,moderate,1.3,3732653027,144bf6baca663483,"{""COMPUTE"": 830, ""MEMORY"": 678, ""API_CREDITS"": 372, ""DATASET"": 156}","{""COMPUTE"": 1.3132530120481927, ""MEMORY"": 1.3525073746312684, ""API_CREDITS"": 1.4166666666666667, ""DATASET"": 1.4871794871794872}",4,39,28,0.5010846908307041,0.05951209005370582,0.5944597665565344,0.04096838340008007,184.8429761726638,13.699874349822238,72.82382288729104
delta0.75__moderate,0.75,moderate,1.3,3755261675,514d5a932be9c3f3,"{""COMPUTE"": 555, ""MEMORY"": 491, ""API_CREDITS"": 225, ""DATASET"": 191}","{""COMPUTE"": 1.4666666666666666, ""MEMORY"": 1.4073319755600815, ""API_CREDITS"": 1.5155555555555555, ""DATASET"": 1.130890052356021}",4,35,30,0.6595751900624557,0.14185673031524254,0.524646139798325,0.09398256603586104,180.86340261481095,16.75934919502546,60.90407190235104
delta0.75__moderate,0.75,moderate,1.3,3819244249,0033595c7c1862cd,"{""COMPUTE"": 791, ""MEMORY"": 637, ""API_CREDITS"": 394, ""DATASET"": 101}","{""COMPUTE"": 1.1984829329962072, ""MEMORY"": 1.262166405023548, ""API_CREDITS"": 1.116751269035533, ""DATASET"": 2.217821782178218}",4,40,20,0.3409117024761747,0.10455112549347488,0.49756423069870853,0.06185282114361267,101.72554717715254,10.653649721531032,58.10385995035011
delta0.75__moderate,0.75,moderate,1.3,3825070817,a1e1d39fb06b1389,"{""COMPUTE"": 381, ""MEMORY"": 338, ""API_CREDITS"": 161, ""DATASET"": 119}","{""COMPUTE"": 2.094488188976378, ""MEMORY"": 1.8846153846153846, ""API_CREDITS"": 2.279503105590062, ""DATASET"": 0.8739495798319328}",4,38,26,0.552958970334528,0.09506324017945363,0.5029375300012764,0.0594383605897427,159.27027618772354,18.62495182718813,30.44682487106915
delta0.75__moderate,0.75,moderate,1.3,3829285020,91af5f5a75a081c4,"{""COMPUTE"": 617, ""MEMORY"": 505, ""API_CREDITS"": 296, ""DATASET"": 96}","{""COMPUTE"": 1.6207455429497568, ""MEMORY"": 1.603960396039604, ""API_CREDITS"": 1.6418918918918919, ""DATASET"": 1.5}",4,33,28,0.6286411320939912,0.04922603317212679,0.6808841714017416,0.031147395724725423,193.7052200190675,24.157719855104613,75.76104136032393
delta0.75__moderate,0.75,moderate,1.3,3829736852,ab140e2d932c13b0,"{""COMPUTE"": 608, ""MEMORY"": 528, ""API_CREDITS"": 241, ""DATASET"": 195}","{""COMPUTE"": 1.4638157894736843, ""MEMORY"": 1.3598484848484849, ""API_CREDITS"": 1.6514522821576763, ""DATASET"": 0.7384615384615385}",4,31,26,0.532373456785847,0.0542510153921334,0.5778230594769468,0.03529433450865614,200.15225154073576,14.971659535253702,39.196890593426104
