cell,regime,contention,seed,arm,agent,archetype,queue_order_completion,best_subset_completion,best_subset_count,mandatory_failures,allocated,charged,unused,min_bound,upper_bound
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2379132744,separable_leontief_relaxation,a5,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 143, ""MEMORY"": 108, ""DATASET"": 0, ""API_CREDITS"": 68}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 1, ""MEMORY"": 4, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a0,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 135, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 132, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 60}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a1,code_review+research,0.625,0.625,5,3,"{""COMPUTE"": 129, ""MEMORY"": 110, ""DATASET"": 27, ""API_CREDITS"": 67}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 11, ""MEMORY"": 12, ""DATASET"": 11, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a2,code_review+research,0.875,0.875,7,1,"{""COMPUTE"": 127, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 69}","{""COMPUTE"": 126, ""MEMORY"": 104, ""DATASET"": 16, ""API_CREDITS"": 68}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a3,code_review+doc_processing+research,0.625,0.625,5,3,"{""COMPUTE"": 130, ""MEMORY"": 109, ""DATASET"": 26, ""API_CREDITS"": 66}","{""COMPUTE"": 122, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 8, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a4,doc_processing+monitoring+research,0.75,0.875,7,2,"{""COMPUTE"": 137, ""MEMORY"": 109, ""DATASET"": 22, ""API_CREDITS"": 59}","{""COMPUTE"": 130, ""MEMORY"": 102, ""DATASET"": 16, ""API_CREDITS"": 58}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,central_joint_leontief,a5,code_review+doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 133, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 63}","{""COMPUTE"": 130, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 62}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a0,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 135, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 132, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 60}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a1,code_review+research,0.625,0.625,5,3,"{""COMPUTE"": 129, ""MEMORY"": 110, ""DATASET"": 28, ""API_CREDITS"": 67}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 11, ""MEMORY"": 12, ""DATASET"": 12, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a2,code_review+research,0.875,0.875,7,1,"{""COMPUTE"": 127, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 69}","{""COMPUTE"": 126, ""MEMORY"": 104, ""DATASET"": 16, ""API_CREDITS"": 68}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a3,code_review+doc_processing+research,0.625,0.625,5,3,"{""COMPUTE"": 130, ""MEMORY"": 109, ""DATASET"": 26, ""API_CREDITS"": 66}","{""COMPUTE"": 122, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 8, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a4,doc_processing+monitoring+research,0.75,0.875,7,2,"{""COMPUTE"": 137, ""MEMORY"": 109, ""DATASET"": 22, ""API_CREDITS"": 59}","{""COMPUTE"": 130, ""MEMORY"": 102, ""DATASET"": 16, ""API_CREDITS"": 58}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,distributed_price_leontief,a5,code_review+doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 133, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 63}","{""COMPUTE"": 130, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 62}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a0,doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 167, ""MEMORY"": 121, ""DATASET"": 0, ""API_CREDITS"": 76}","{""COMPUTE"": 164, ""MEMORY"": 120, ""DATASET"": 0, ""API_CREDITS"": 75}","{""COMPUTE"": 3, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a1,code_review+research,0.5,0.5,4,4,"{""COMPUTE"": 97, ""MEMORY"": 82, ""DATASET"": 19, ""API_CREDITS"": 50}","{""COMPUTE"": 96, ""MEMORY"": 80, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 1, ""MEMORY"": 2, ""DATASET"": 3, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a2,code_review+research,1.0,1.0,8,0,"{""COMPUTE"": 128, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 70}","{""COMPUTE"": 128, ""MEMORY"": 106, ""DATASET"": 16, ""API_CREDITS"": 70}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a3,code_review+doc_processing+research,0.5,0.5,4,4,"{""COMPUTE"": 103, ""MEMORY"": 86, ""DATASET"": 19, ""API_CREDITS"": 52}","{""COMPUTE"": 100, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 3, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a4,doc_processing+monitoring+research,0.625,0.875,7,3,"{""COMPUTE"": 129, ""MEMORY"": 103, ""DATASET"": 20, ""API_CREDITS"": 56}","{""COMPUTE"": 118, ""MEMORY"": 94, ""DATASET"": 16, ""API_CREDITS"": 53}","{""COMPUTE"": 11, ""MEMORY"": 9, ""DATASET"": 4, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,drf,a5,code_review+doc_processing,1.0,1.0,8,0,"{""COMPUTE"": 167, ""MEMORY"": 123, ""DATASET"": 0, ""API_CREDITS"": 79}","{""COMPUTE"": 162, ""MEMORY"": 120, ""DATASET"": 0, ""API_CREDITS"": 77}","{""COMPUTE"": 5, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a0,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 132, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 60}","{""COMPUTE"": 0, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a1,code_review+research,0.625,0.625,5,3,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 26, ""API_CREDITS"": 64}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 14, ""MEMORY"": 7, ""DATASET"": 10, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a2,code_review+research,0.875,0.875,7,1,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 14, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a3,code_review+doc_processing+research,0.625,0.625,5,3,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 26, ""API_CREDITS"": 64}","{""COMPUTE"": 122, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 10, ""MEMORY"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a4,doc_processing+monitoring+research,0.75,0.875,7,2,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 64}","{""COMPUTE"": 130, ""MEMORY"": 102, ""DATASET"": 16, ""API_CREDITS"": 58}","{""COMPUTE"": 2, ""MEMORY"": 3, ""DATASET"": 8, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,equal,a5,code_review+doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 131, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 64}","{""COMPUTE"": 130, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 62}","{""COMPUTE"": 1, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a0,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 144, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 66}","{""COMPUTE"": 142, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a1,code_review+research,0.625,0.625,5,3,"{""COMPUTE"": 123, ""MEMORY"": 104, ""DATASET"": 28, ""API_CREDITS"": 63}","{""COMPUTE"": 116, ""MEMORY"": 96, ""DATASET"": 16, ""API_CREDITS"": 61}","{""COMPUTE"": 7, ""MEMORY"": 8, ""DATASET"": 12, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a2,code_review+research,0.875,0.875,7,1,"{""COMPUTE"": 126, ""MEMORY"": 105, ""DATASET"": 16, ""API_CREDITS"": 69}","{""COMPUTE"": 126, ""MEMORY"": 104, ""DATASET"": 16, ""API_CREDITS"": 68}","{""COMPUTE"": 0, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a3,code_review+doc_processing+research,0.625,0.625,5,3,"{""COMPUTE"": 124, ""MEMORY"": 105, ""DATASET"": 26, ""API_CREDITS"": 63}","{""COMPUTE"": 122, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 2, ""MEMORY"": 2, ""DATASET"": 2, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a4,doc_processing+monitoring+research,0.625,0.875,7,3,"{""COMPUTE"": 132, ""MEMORY"": 106, ""DATASET"": 22, ""API_CREDITS"": 57}","{""COMPUTE"": 122, ""MEMORY"": 93, ""DATASET"": 8, ""API_CREDITS"": 57}","{""COMPUTE"": 10, ""MEMORY"": 13, ""DATASET"": 14, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,independent_bundle_maxmin,a5,code_review+doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 142, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 67}","{""COMPUTE"": 140, ""MEMORY"": 104, ""DATASET"": 0, ""API_CREDITS"": 67}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a0,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 65}","{""COMPUTE"": 132, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 60}","{""COMPUTE"": 0, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a1,code_review+research,0.625,0.625,5,3,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 26, ""API_CREDITS"": 64}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 14, ""MEMORY"": 7, ""DATASET"": 10, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 253, ""API_CREDITS"": 162, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a2,code_review+research,0.875,0.875,7,1,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 118, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 14, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a3,code_review+doc_processing+research,0.625,0.625,5,3,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 26, ""API_CREDITS"": 64}","{""COMPUTE"": 122, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 63}","{""COMPUTE"": 10, ""MEMORY"": 2, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 306, ""MEMORY"": 251, ""API_CREDITS"": 158, ""DATASET"": 40}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a4,doc_processing+monitoring+research,0.75,0.875,7,2,"{""COMPUTE"": 132, ""MEMORY"": 105, ""DATASET"": 24, ""API_CREDITS"": 64}","{""COMPUTE"": 130, ""MEMORY"": 102, ""DATASET"": 16, ""API_CREDITS"": 58}","{""COMPUTE"": 2, ""MEMORY"": 3, ""DATASET"": 8, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2399786552,separable_leontief_relaxation,a5,code_review+doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 131, ""MEMORY"": 105, ""DATASET"": 0, ""API_CREDITS"": 64}","{""COMPUTE"": 130, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 62}","{""COMPUTE"": 1, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a0,code_review+monitoring,0.75,0.75,6,2,"{""COMPUTE"": 66, ""MEMORY"": 57, ""DATASET"": 14, ""API_CREDITS"": 33}","{""COMPUTE"": 58, ""MEMORY"": 49, ""DATASET"": 8, ""API_CREDITS"": 31}","{""COMPUTE"": 8, ""MEMORY"": 8, ""DATASET"": 6, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 208, ""MEMORY"": 174, ""API_CREDITS"": 116, ""DATASET"": 16}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a1,code_review,0.875,0.875,7,1,"{""COMPUTE"": 72, ""MEMORY"": 57, ""DATASET"": 0, ""API_CREDITS"": 43}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 141, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a2,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 49, ""MEMORY"": 55, ""DATASET"": 49, ""API_CREDITS"": 6}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a3,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 49, ""MEMORY"": 55, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a4,code_review+doc_processing,0.625,0.625,5,3,"{""COMPUTE"": 89, ""MEMORY"": 66, ""DATASET"": 0, ""API_CREDITS"": 43}","{""COMPUTE"": 86, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 198, ""API_CREDITS"": 132, ""DATASET"": 0}"
dirichlet_0.1__moderate,dirichlet_0.1,moderate,2417511538,central_joint_leontief,a5,code_review+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 52, ""MEMORY"": 55, ""DATASET"": 43, ""API_CREDITS"": 10}","{""COMPUTE"": 42, ""MEMORY"": 44, ""DATASET"": 32, ""API_CREDITS"": 10}","{""COMPUTE"": 10, ""MEMORY"": 11, ""DATASET"": 11, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 88, ""MEMORY"": 89, ""API_CREDITS"": 26, ""DATASET"": 56}"
